phi,V,sigma,residual
0.06505050505050505,0.9121529047744046,0.09585861058014303,0.17635787480921916
0.06737373737373738,0.9221133463457611,0.09943253828994167,0.14322828353763695
0.0696969696969697,0.8753740705143698,0.10294592126158893,0.05394999724230598
0.07202020202020203,0.7428079109993717,0.10639049499140417,-0.12035146562687449
0.07434343434343435,0.9957050469538365,0.10975925497292542,0.09157811748550615
0.07666666666666667,0.9939829757535992,0.113046263497409,0.04970896695641769
0.078989898989899,1.058367296266117,0.11624643838506576,0.07489514199522529
0.08131313131313132,1.2678588122193917,0.11935541195362025,0.24596415982767672
0.08363636363636365,1.1393603799986596,0.12236943749033251,0.07996935907717706
0.08595959595959597,1.183376164533782,0.12528525287014852,0.08752567078078077
0.0882828282828283,1.256903544997945,0.12810004014055468,0.12549808875339963
0.09060606060606062,1.175222550857035,0.13081132901059253,0.009426205678678912
0.09292929292929294,1.1482987722284188,0.13341696421542348,-0.05082588836915569
0.09525252525252526,1.163619627833554,0.13591508009605308,-0.06770585467334311
0.09757575757575758,1.3955703020376888,0.1383039897933002,0.1331948564627563
0.0998989898989899,1.384832701214931,0.14058226280351174,0.09270548331151507
0.10222222222222223,1.2671730800283743,0.14274860746502477,-0.05359762190943429
0.10454545454545455,1.525867584194381,0.14480189912777044,0.1777462887442265
0.10686868686868688,1.4066491921756337,0.1467411547816404,0.032537515812646634
0.1091919191919192,1.199879033727468,0.14856550531210175,-0.19906250824897387
0.11151515151515153,1.5081693580683753,0.1502741839670364,0.08592272618405894
0.11383838383838385,1.4128127046505545,0.15186652927381747,-0.031513829323443154
0.11616161616161617,1.2458513032175034,0.15334197420807133,-0.21912799702289054
0.1184848484848485,1.543716201471742,0.1547000369260191,0.05958353912667946
0.12080808080808082,1.4232996898368462,0.15594028308166277,-0.07852775119309219
0.12313131313131315,1.427289875120798,0.1570623877304877,-0.09076473093791515
0.12545454545454546,1.5927384243577303,0.15806606074208895,0.059903790035148896
0.1277777777777778,1.1603227614052807,0.15895110797137282,-0.385610174638098
0.1301010101010101,1.3128855354667706,0.15971734272256247,-0.2447568074354094
0.13242424242424244,1.4556292173805936,0.16036470444112735,-0.11224905436408505
0.13474747474747475,1.5693566035727269,0.16089314122438317,-0.007096698939426105
0.1370707070707071,1.4262922927786026,0.1613026642008169,-0.15727446789415334
0.1393939393939394,1.3755703881743733,0.16159337453156125,-0.21368657510935996
0.14171717171717174,1.3681962633511071,0.16176536672062722,-0.22499776487716727
0.14404040404040405,1.5200242175400347,0.16181887215030158,-0.07559846934231262
0.1463636363636364,1.6475105860560681,0.16175409495287574,0.051147667266738805
0.1486868686868687,1.3021231180507915,0.16157137643002964,-0.29352611437754517
0.151010101010101,1.1977386768049962,0.1612710782569718,-0.39564213146507754
0.15333333333333335,1.481018160131966,0.1608536304472589,-0.1083584441426515
0.15565656565656566,1.4619869195235777,0.16031953683053962,-0.12190206474609133
0.157979797979798,1.3712511803383534,0.15966938134768313,-0.205620420262687
0.1603030303030303,1.605532574454704,0.15890381492829642,0.037333954550984316
0.16262626262626265,1.626198826326735,0.15802357734873254,0.0683235391411281
0.16494949494949496,1.3999740700283514,0.1570294810012863,-0.14613974567771115
0.1672727272727273,1.423174434363489,0.1559224440093335,-0.10976388634067846
0.1695959595959596,1.5521928713740096,0.15470350785307194,0.03399855301199328
0.17191919191919194,1.3841189922341,0.15337379124154055,-0.1178176987546724
0.17424242424242425,1.221530283418454,0.15193456450355514,-0.2626302995602914
0.1765656565656566,1.4081583442195882,0.15038719672207818,-0.057058248827343006
0.1788888888888889,1.2662810347718643,0.1487332483745294,-0.17852874997187063
0.18121212121212124,1.42988874749912,0.14697440687784788,0.0069722479556046935
0.18353535353535355,1.2889577578063092,0.14511255920819485,-0.11064393232612035
0.1858585858585859,1.3142603737098772,0.143149789603698,-0.06060527841903318
0.1881818181818182,1.3925986689932626,0.14108838834036191,0.043719348958253024
0.1905050505050505,1.2788764062988867,0.13893092409453292,-0.042704397786456294
0.19282828282828285,1.1854072204975328,0.13668023316457642,-0.1076974540738902
0.19515151515151516,1.11167284257831,0.1343394592642788,-0.1515552558361215
0.1974747474747475,1.4477188195485873,0.13191213560830595,0.2156807425376408
0.1997979797979798,1.3367185903281027,0.1294021805760397,0.13680318344401488
0.20212121212121215,0.9747252754906359,0.12681401081816754,-0.19185572681640561
0.20444444444444446,1.0057291996597586,0.12415257785076925,-0.1266195404863082
0.2067676767676768,1.177423519228858,0.12142347524934775,0.0804521165947587
0.2090909090909091,1.0060165144298456,0.11863305343233332,-0.05442212404484659
0.21141414141414144,1.0461210158614203,0.11578854906648359,0.02301203583731848
0.21373737373737375,1.1041267663945191,0.11289827316715516,0.11952263419287013
0.2160606060606061,0.9936429524074569,0.10997184341738477,0.048132737019275784
0.2183838383838384,0.9323947125910824,0.1070205092710958,0.026985227781202048
0.22070707070707074,0.8632963088797585,0.10405760105759841,-0.0010953320046401815
0.22303030303030305,0.8699577789362724,0.10109920701577636,0.0472011106976975
0.22535353535353536,0.8827319548812884,0.09816523951549241,0.10220012955909041
0.2276767676767677,0.9763715937807008,0.09528127318869907,0.2391097865101528
0.23,0.8764997717087678,0.09248207656338064,0.1831726988529968
